State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Year
Michigan,65+,Male,AmericanIndian,24312641.46,8579565.162,3648637.079,790852.9829,728797.9628,135250.9482,347533.0225,1309214.215,2015
Michigan,65+,Male,OtherPacific_Islander,1419265.872,500837.5602,212991.5046,46166.54469,42544.04351,7895.359921,20287.46071,76426.21052,2015
Michigan,65+,Male,TwoOrMore_Races,145875848.8,51477390.97,21891822.47,4745117.897,4372787.777,811505.6893,2085198.135,7855285.29,2015
Michigan,65+,Female,NonHispanic_White,4728777720,1668714469,709655252.9,153819895.3,141750273.2,26306136.73,67594729.12,254640493.1,2015
Michigan,65+,Female,AfricanAmerican,850350379.4,300075847.4,127613444.6,27660595.21,25490180.7,4730489.499,12155192.52,45790614.98,2015
Michigan,65+,Female,Hispanic,304855957.1,107579077.9,45750222.18,9916497.284,9138390.035,1695910.226,4357712.936,16416223.35,2015
Michigan,65+,Female,Asian,180736491.8,63779187.09,27123415.05,5879081.213,5417773.598,1005435.05,2583507.817,9732500.048,2015
Michigan,65+,Female,AmericanIndian,25377825.29,8955452.499,3808490.923,825501.7811,760728.0106,141176.5537,362759.1162,1366573.421,2015
Michigan,65+,Female,OtherPacific_Islander,1481446.654,522780.222,222323.0742,48189.19027,44407.98031,8241.270904,21176.29358,79774.59056,2015
Michigan,65+,Female,TwoOrMore_Races,152266951.7,53732714.99,22850945.54,4953010.687,4564368.063,847059.3225,2176554.697,8199440.525,2015
Minnesota,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Minnesota,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,Asian,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,Asian,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Minnesota,19-64,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Minnesota,65+,Male,NonHispanic_White,1334881764,491877808.9,264738680.9,51357127.81,42103670.31,8082021.382,11116818.49,38660596.87,2015
Minnesota,65+,Male,AfricanAmerican,93124150.18,34314427.08,18468725.35,3582780.896,2937240.303,563818.754,775532.5619,2697044.282,2015
Minnesota,65+,Male,Hispanic,83274775.49,30685125.23,16515360.99,3203844.268,2626579.961,504185.8644,693507.5364,2411788.528,2015
Minnesota,65+,Male,Asian,78242696.2,28830902.49,15517380.44,3010244.246,2467862.528,473719.2167,651600.6698,2266050.385,2015
Minnesota,65+,Male,AmericanIndian,14758720.34,5438299.645,2927003.919,567814.6989,465506.6181,89356.44834,122909.7734,427439.308,2015
Minnesota,65+,Male,OtherPacific_Islander,675035.026,248737.1979,133875.4391,25970.73467,21291.36299,4086.989321,5621.652837,19550.23862,2015
Minnesota,65+,Male,TwoOrMore_Races,41391920.46,15252112.73,8208998.518,1592478.23,1305547.667,250606.7543,344709.5308,1198785.086,2015
Minnesota,65+,Female,NonHispanic_White,1351403198,497965633.8,268015272.6,51992759.66,42624774.88,8182050.151,11254408.03,39139087.55,2015
Minnesota,65+,Female,AfricanAmerican,94276720.02,34739126.51,18697307.26,3627123.907,2973593.65,570796.9706,785131.0971,2730424.795,2015
Minnesota,65+,Female,Hispanic,84305442.55,31064905.88,16719766.69,3243497.293,2659088.358,510426.0225,702090.8724,2441638.515,2015
Minnesota,65+,Female,Asian,79211082.72,29187733.97,15709434.44,3047501.141,2498406.527,479582.2982,659665.337,2294096.615,2015
Minnesota,65+,Female,AmericanIndian,14941384.62,5505607.858,2963230.574,574842.3721,471268.0546,90462.38645,124430.991,432729.5969,2015
Minnesota,65+,Female,OtherPacific_Islander,683389.7333,251815.744,135532.3755,26292.16671,21554.87984,4137.572769,5691.230358,19792.20609,2015
Minnesota,65+,Female,TwoOrMore_Races,41904215.92,15440883.58,8310598.844,1612187.859,1321706.041,253708.4393,348975.8979,1213622.092,2015
Mississippi,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Mississippi,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,Asian,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,Asian,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Mississippi,19-64,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Mississippi,65+,Male,NonHispanic_White,1910525547,625908659.4,331995784.2,68383240.34,64469837.74,23190035.83,45900299.05,67381194.24,2015
Mississippi,65+,Male,AfricanAmerican,1256833587,411752162.7,218402445.9,44985712.66,42411292.31,15255496.57,30195376.14,44326519.59,2015
Mississippi,65+,Male,Hispanic,88867021.32,29113789.28,15442597.18,3180807.966,2998778.244,1078671.474,2135026.596,3134198.355,2015
Mississippi,65+,Male,Asian,32776927.35,10738072.93,5695711.169,1173181.12,1106042.885,397847.6607,787464.3548,1155990.043,2015
Mississippi,65+,Male,AmericanIndian,12349053.61,4045682.406,2145919.349,442008.3796,416713.3405,149893.3088,296685.514,435531.4597,2015
Mississippi,65+,Male,OtherPacific_Islander,1269528.876,415911.2754,220608.5312,45440.11379,42839.68921,15409.59249,30500.37994,44774.26221,2015
Mississippi,65+,Male,TwoOrMore_Races,31969045.33,10473402.12,5555323.922,1144264.684,1078781.265,388041.5564,768055.0222,1127497.33,2015
Mississippi,65+,Female,NonHispanic_White,2087215953,683794331.3,362699623.7,74707501.49,70432177.16,25334711.07,50145278.91,73612783.54,2015
Mississippi,65+,Female,AfricanAmerican,1373068849,449832081,238600876,49146109.17,46333599.69,16666364.84,32987923.6,48425952.2,2015
Mississippi,65+,Female,Hispanic,97085676.18,31806308.75,16870769.01,3474977.416,3276113.11,1178429.837,2332479.447,3424057.226,2015
Mississippi,65+,Female,Asian,35808223.42,11731158.03,6222465.454,1281679.982,1208332.627,434641.6542,860291.1206,1262899.029,2015
Mississippi,65+,Female,AmericanIndian,13491126.43,4419837.71,2344379.59,482886.4721,455252.0815,163755.8345,324123.7673,475810.5497,2015
Mississippi,65+,Female,OtherPacific_Islander,1386938.231,454375.8393,241010.9859,49642.53452,46801.61585,16834.71196,33321.13495,48915.10324,2015
Mississippi,65+,Female,TwoOrMore_Races,34925626.37,11442009.77,6069094.827,1250089.278,1178549.781,423928.6557,839086.762,1231771.236,2015
Missouri,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Missouri,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,Asian,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,Asian,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Missouri,19-64,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Missouri,65+,Male,NonHispanic_White,1773601313,523705811.7,262881401.4,59242167.8,64206191.32,15232430.47,23842182.4,122878436.2,2015
Missouri,65+,Male,AfricanAmerican,250458805.4,73955026.44,37122752.04,8365872.573,9066866.303,2151045.059,3366869.702,17352257.31,2015
Missouri,65+,Male,Hispanic,86214905.14,25457382.42,12778686.46,2879766.631,3121068.221,740449.6934,1158970.44,5973130.851,2015
Missouri,65+,Male,Asian,41492800.6,12251919.67,6150021.14,1385950.404,1502082.049,356357.5397,557779.7632,2874699.299,2015
Missouri,65+,Male,AmericanIndian,8223460.029,2428208.514,1218872.968,274681.5732,297697.7092,70626.51692,110546.3965,569736.7841,2015
Missouri,65+,Male,OtherPacific_Islander,1915052.335,565473.2157,283847.1296,63966.94171,69326.86379,16447.27106,25743.68138,132678.4292,2015
Missouri,65+,Male,TwoOrMore_Races,50129311.13,14802093,7430116.038,1674428.768,1814732.611,430531.5073,673878.7184,3473052.999,2015
Missouri,65+,Female,NonHispanic_White,1862861632,550062438.6,276111476.1,62223657.94,67437506.67,15999035.46,25042091.76,129062559.1,2015
Missouri,65+,Female,AfricanAmerican,263063686.1,77676972.99,38991034.77,8786903.192,9523175.947,2259301.051,3536314.696,18225547.16,2015
Missouri,65+,Female,Hispanic,90553856.58,26738580.21,13421801.48,3024697.111,3278142.725,777714.4246,1217298.132,6273741.571,2015
Missouri,65+,Female,Asian,43581015.47,12868524.01,6459534.247,1455701.353,1577677.574,374292.0031,585851.2353,3019374.754,2015
Missouri,65+,Female,AmericanIndian,8637323.428,2550413.356,1280215.385,288505.5171,312679.9899,74180.94904,116109.8828,598410.0191,2015
Missouri,65+,Female,OtherPacific_Islander,2011431.483,593931.8775,298132.3498,67186.21631,72815.88805,17275.01553,27039.28778,139355.7579,2015
Missouri,65+,Female,TwoOrMore_Races,52652177.06,15547040.32,7804052.687,1758698.015,1906062.952,452198.9359,707793.1214,3647841.898,2015
Montana,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Montana,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Montana,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Montana,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
Montana,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Montana,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Montana,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Montana,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,Asian,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Montana,19-64,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,Asian,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Montana,19-64,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Montana,65+,Male,NonHispanic_White,511751892.3,160022247.3,133813502,15162385.67,13475282.96,8348563.863,4809080.507,10245388.7,2015
Montana,65+,Male,AfricanAmerican,2283822.383,714139.7925,597176.6311,67665.98481,60136.8618,37257.57989,21461.7393,45722.64095,2015
Montana,65+,Male,Hispanic,20964318.28,6555437.069,5481775.229,621139.0401,552025.5519,342005.4769,197007.7608,419710.3964,2015
Montana,65+,Male,Asian,3572132.445,1116987.881,934045.4999,105836.5403,94060.21974,58274.67624,33568.36147,71514.89995,2015
Montana,65+,Male,AmericanIndian,36716836.77,11481170.51,9600762.761,1087860.833,966815.7012,598987.2459,345038.7319,735079.3815,2015
Montana,65+,Male,OtherPacific_Islander,468476.3862,146490.2138,122497.7705,13880.20201,12335.76652,7642.58049,4402.408062,9379.003272,2015
Montana,65+,Male,TwoOrMore_Races,13293017.46,4156659.818,3475874.237,393850.7321,350027.3751,216858.2214,124918.3288,266129.2179,2015
Montana,65+,Female,NonHispanic_White,507798966.3,158786187.2,132779886.1,15045266.83,13371195.8,8284077.036,4771933.717,10166250.22,2015
Montana,65+,Female,AfricanAmerican,2266181.449,708623.5612,592563.8585,67143.31232,59672.34653,36969.7911,21295.96235,45369.46547,2015
Montana,65+,Female,Hispanic,20802383.56,6504800.895,5439432.342,616341.1747,547761.5399,339363.7234,195486.0134,416468.4267,2015
Montana,65+,Female,Asian,3544540.215,1108359.929,926830.6505,105019.027,93333.67021,57824.54505,33309.06932,70962.49728,2015
Montana,65+,Female,AmericanIndian,36433224.84,11392486.48,9526603.572,1079457.867,959347.7249,594360.4876,342373.5485,729401.4065,2015
Montana,65+,Female,OtherPacific_Islander,464857.7332,145358.6792,121551.5607,13772.98714,12240.48134,7583.546892,4368.402533,9306.55702,2015
Montana,65+,Female,TwoOrMore_Races,13190338.18,4124552.523,3449025.535,390808.5102,347323.658,215183.1431,123953.4219,264073.5554,2015
Nebraska,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nebraska,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,Asian,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,Asian,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nebraska,19-64,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nebraska,65+,Male,NonHispanic_White,942306971.5,296278732.4,176227537.3,52187089.3,26772952.02,11209868.57,11359900.56,27411989.19,2015
Nebraska,65+,Male,AfricanAmerican,56342942.77,17715262.83,10537094.97,3120399.482,1600823.245,670266.6991,679237.4953,1639032.911,2015
Nebraska,65+,Male,Hispanic,122204137.8,38423240.13,22854266.07,6767941.281,3472080.348,1453764.394,1473221.461,3554954.601,2015
Nebraska,65+,Male,Asian,23827571.04,7491828.838,4456163.746,1319624.724,676992.1431,283457.4589,287251.231,693151.1062,2015
Nebraska,65+,Male,AmericanIndian,10093180.22,3173482.457,1887597.512,558983.1272,286768.7899,120070.4518,121677.4651,293613.6053,2015
Nebraska,65+,Male,OtherPacific_Islander,447166.2125,140597.324,83627.73785,24765.07526,12704.94639,5319.576977,5390.773772,13008.1977,2015
Nebraska,65+,Male,TwoOrMore_Races,19164266.25,6025599.602,3584045.908,1061360.368,544497.7023,227981.8704,231033.1617,557494.1873,2015
Nebraska,65+,Female,NonHispanic_White,956769038.6,300825873.7,178932191.5,52988031.25,27183850.21,11381912.16,11534246.76,27832695.01,2015
Nebraska,65+,Female,AfricanAmerican,57207666.74,17987148.03,10698813.16,3168289.849,1625391.898,680553.6249,689662.1006,1664187.987,2015
Nebraska,65+,Female,Hispanic,124079667.2,39012941.25,23205022.19,6871812.337,3525368.141,1476076.06,1495831.744,3609514.307,2015
Nebraska,65+,Female,Asian,24193264.96,7606809.767,4524554.77,1339877.68,687382.2879,287807.8255,291659.8226,703789.2507,2015
Nebraska,65+,Female,AmericanIndian,10248085.42,3222187.515,1916567.436,567562.1272,291169.9772,121913.2344,123544.9114,298119.8435,2015
Nebraska,65+,Female,OtherPacific_Islander,454029.1011,142755.1431,84911.21552,25145.15753,12899.9357,5401.219246,5473.508735,13207.84117,2015
Nebraska,65+,Female,TwoOrMore_Races,19458390.05,6118077.561,3639052.094,1077649.609,552854.387,231480.8248,234578.9458,566050.3357,2015
Nevada,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nevada,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,Hispanic,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,Asian,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,Hispanic,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,Asian,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
Nevada,19-64,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
Nevada,65+,Male,NonHispanic_White,666636285,210452175.6,63486208.74,28460108.3,17395320.46,1860129.872,32211844.73,42240681.25,2015
Nevada,65+,Male,AfricanAmerican,106539410.4,33633708.84,10146137.26,4548392.022,2780057.474,297279.2576,5147981.027,6750753.566,2015
Nevada,65+,Male,Hispanic,371775253.4,117366715.1,35405515.54,15871869.29,9701166.616,1037372.657,17964168.78,23557133.53,2015
Nevada,65+,Male,Asian,105334003.7,33253170.8,10031341.98,4496930.667,2748603.386,293915.7847,5089735.811,6674374.282,2015
Nevada,65+,Male,AmericanIndian,10709575.2,3380934.179,1019911.97,457214.3416,279457.4745,29883.16297,517486.3435,678600.5542,2015
Nevada,65+,Male,OtherPacific_Islander,7046993.206,2224683.962,671110.9068,300850.9954,183885.4378,19663.37996,340510.4944,446525.04,2015
Nevada,65+,Male,TwoOrMore_Races,49838932.22,15733784.6,4746343.584,2127729.079,1300505.563,139066.6675,2408215.668,3157989.592,2015
Nevada,65+,Female,NonHispanic_White,674420234.2,212909511.1,64227502.67,28792421.51,17598436.15,1881849.596,32587964.92,42733902.71,2015
Nevada,65+,Female,AfricanAmerican,107783413.2,34026431.37,10264608.19,4601501.121,2812518.693,300750.4258,5208091.201,6829578.443,2015
Nevada,65+,Female,Hispanic,376116270.8,118737142.4,35818926.48,16057196.47,9814441.861,1049485.494,18173926.61,23832197.36,2015
Nevada,65+,Female,Asian,106563931.6,33641449.98,10148472.5,4549438.881,2780697.332,297347.6794,5149165.887,6752307.32,2015
Nevada,65+,Female,AmericanIndian,10834625.09,3420411.508,1031820.927,462552.9848,282720.5475,30232.09241,523528.75,686524.2038,2015
Nevada,65+,Female,OtherPacific_Islander,7129277.112,2250660.386,678947.1038,304363.8688,186032.568,19892.97855,344486.4502,451738.87,2015
Nevada,65+,Female,TwoOrMore_Races,50420874.32,15917499.44,4801764.056,2152573.414,1315690.859,140690.4733,2436335.092,3194863.719,2015
New Hampshire,0-18,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Male,AfricanAmerican,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Male,Hispanic,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Male,Asian,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Male,AmericanIndian,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Male,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Male,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,NonHispanic_White,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,AfricanAmerican,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,Hispanic,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,Asian,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,AmericanIndian,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,OtherPacific_Islander,0,0,0,0,0,0,0,0,2015
New Hampshire,0-18,Female,TwoOrMore_Races,0,0,0,0,0,0,0,0,2015
New Hampshire,19-64,Male,NonHispanic_White,0,0,0,0,0,0,0,0,2015
